strategy,seed,noise_rate,n_reviews,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision
preference_model,0,0.1,80,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9729247019635344,0.9159734350747751
preference_model,0,0.1,90,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9813508064516129,0.9349175448807254
preference_model,0,0.1,100,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9921655855539971,0.9546739432275407
preference_model,1,0.1,0,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.974937343358396,0.01358695652173913,62,62,0.9795319074333801,0.9058122916919441
preference_model,1,0.1,10,0.08064516129032258,0.08064516129032258,0.08064516129032258,0.8571428571428571,0.07744565217391304,62,62,0.4956280680224404,0.08951979342022265
preference_model,1,0.1,20,0.8548387096774194,0.8548387096774194,0.8548387096774194,0.9774436090225563,0.012228260869565218,62,62,0.9961211430575035,0.9530504410968992
preference_model,1,0.1,30,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.990719232117812,0.9432684837012612
preference_model,1,0.1,40,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.9699248120300752,0.016304347826086956,62,62,0.9739218092566619,0.8792304814251773
preference_model,1,0.1,50,0.7580645161290323,0.7580645161290323,0.7580645161290323,0.9624060150375939,0.020380434782608696,62,62,0.9725192847124825,0.8776279742233213
preference_model,1,0.1,60,0.7903225806451613,0.7903225806451613,0.7903225806451613,0.9674185463659147,0.017663043478260868,62,62,0.969429347826087,0.8870670805855098
preference_model,1,0.1,70,0.8548387096774194,0.8548387096774194,0.8548387096774194,0.9774436090225563,0.012228260869565218,62,62,0.9917930399719496,0.9450482007069037
preference_model,1,0.1,80,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9952445652173914,0.9639225086737786
preference_model,1,0.1,90,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9931407784011221,0.9584829303270026
preference_model,1,0.1,100,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9936338534361852,0.9578454634912279
preference_model,2,0.1,0,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
preference_model,2,0.1,10,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.9147869674185464,0.04619565217391304,62,62,0.7029168127629732,0.44463589153984495
preference_model,2,0.1,20,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.9598997493734336,0.021739130434782608,62,62,0.944983783309958,0.7855036082341427
preference_model,2,0.1,30,0.7580645161290323,0.7580645161290323,0.7580645161290323,0.9624060150375939,0.020380434782608696,62,62,0.9293259116409537,0.8105901717751407
preference_model,2,0.1,40,0.7580645161290323,0.7580645161290323,0.7580645161290323,0.9624060150375939,0.020380434782608696,62,62,0.9494981591865358,0.848602408782721
preference_model,2,0.1,50,0.7580645161290323,0.7580645161290323,0.7580645161290323,0.9624060150375939,0.020380434782608696,62,62,0.9181824158485273,0.820065894150739
preference_model,2,0.1,60,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9578804347826086,0.9115758239843471
preference_model,2,0.1,70,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9811864481065918,0.9246464277385866
preference_model,2,0.1,80,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9855035939691444,0.9470001999229991
preference_model,2,0.1,90,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9874686716791979,0.006793478260869565,62,62,0.9845064866760169,0.9470259842251528
